TestNo,GroupName,ChannelName,Description,Inst_InsCom,Inst_Axis,Unit,Inst_SenAtt
6998,v6998_Veh1,10ENGN000100AC1P,"v06998_087aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.0567s, max@0.05655s",V1 ENGINE BOTTOM X,XG,gn,ENGN
6998,v6998_Veh1,10WHELRI0000AC1P,"v06998_088aq0.uds; Sensor: type=AC, Attach=BRCR, Prefilter Frequency=4000; min@0.0403s, max@0.04075s",V1 RIGHT BRAKE CALIPER X -> QUESTIONABLE DATA AFTER 40 MS,XG,gn,BRCR
6998,v6998_Veh1,10WHELLE0000AC1P,"v06998_089aq0.uds; Sensor: type=AC, Attach=BRCL, Prefilter Frequency=4000; min@0.0435s, max@0.0633s",V1 LEFT BRAKE CALIPER X -> QUESTIONABLE DATA AFTER 61 MS,XG,gn,BRCL
6998,v6998_Veh1,10SEATLERE00AC3P,"v06998_090aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.07245s, max@0.0668s",V1 LEFT REAR SEAT CROSSMEMBER Z,ZG,gn,SELR
6998,v6998_Veh1,10SEATRIRE00AC3P,"v06998_091aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.0144s, max@0.02205s",V1 RIGHT REAR SEAT CROSSMEMBER Z,ZG,gn,SERR
6998,v6998_Veh1,10TIRS000000TI00,"v06998_128ta0.uds; Sensor: type=TB, Attach=OTHR, Prefilter Frequency=0; min@-0.05s, max@0.29995s",TIME CHANNEL,NA,s,OTHR
6999,v6999_Veh1,10FORALERE00AC1P,"v06999_089af0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=1650; min@0.0699s, max@0.017s",LEFT REAR SEAT CROSSMEMBER X:NO VALID DATA COLLECTED AFTER 70MS,XG,gn,FLLR
6999,v6999_Veh1,10FORARIRE00AC1P,"v06999_090af0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=1650; min@0.057s, max@0.0514s",RIGHT REAR SEAT CROSSMEMBER X:NO VALID DATA COLLECTED AFTER 70MS,XG,gn,FLRR
6999,v6999_Veh1,10ENGN000000AC1P,"v06999_091aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=1650; min@0.04s, max@0.0397s",TOP OF ENGINE X,XG,gn,ENGN
6999,v6999_Veh1,10ENGN000100AC1P,"v06999_092af0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=1650; min@0.0425s, max@0.0523s",BOTTOM OF ENGINE X:NO VALID DATA COLLECTED AFTER 90MS,XG,gn,ENGN
6999,v6999_Veh1,10WHELLE0000AC1P,"v06999_093aa0.uds; Sensor: type=AC, Attach=BRCL, Prefilter Frequency=1650; min@0.0415s, max@0.0597s",LEFT BRAKE CALIPER X,XG,gn,BRCL
6999,v6999_Veh1,10WHELRI0000AC1P,"v06999_094aa0.uds; Sensor: type=AC, Attach=BRCR, Prefilter Frequency=1650; min@0.0448s, max@0.0647s",RIGHT BRAKE CALIPER X,XG,gn,BRCR
6999,v6999_Veh1,10FORALERE00AC3P,"v06999_095af0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=1650; min@0.0556s, max@0.0551s",LEFT REAR SEAT CROSSMEMBER Z:NO VALID DATA COLLECTED AFTER 70MS,ZG,gn,FLLR
6999,v6999_Veh1,10FORARIRE00AC3P,"v06999_096af0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=1650; min@0.0364s, max@0.0542s",RIGHT REAR SEAT CROSSMEMBER Z:NO VALID DATA COLLECTED AFTER 70MS,ZG,gn,FLRR
7002,v7002_Veh1,10FORALERE00AC1P,"v07002_089aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=1650; min@0.0182s, max@0.0212s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
7002,v7002_Veh1,10FORARIRE00AC1P,"v07002_090aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=1650; min@0.0428s, max@0.0214s",RIGHT REAR SEAT CROSSMEMBER X,XG,gn,FLRR
7002,v7002_Veh1,10ENGN000000AC1P,"v07002_091aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=1650; min@0.0654s, max@0.0657s",TOP OF ENGINE X,XG,gn,ENGN
7002,v7002_Veh1,10ENGN000100AC1P,"v07002_092aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=1650; min@0.0313s, max@0.0404s",BOTTOM OF ENGINE X,XG,gn,ENGN
7002,v7002_Veh1,10WHELLE0000AC1P,"v07002_093aa0.uds; Sensor: type=AC, Attach=BRCL, Prefilter Frequency=1650; min@0.0486s, max@0.0537s",LEFT BRAKE CALIPER X,XG,gn,BRCL
7002,v7002_Veh1,10WHELRI0000AC1P,"v07002_094aa0.uds; Sensor: type=AC, Attach=BRCR, Prefilter Frequency=1650; min@0.0442s, max@0.0538s",RIGHT BRAKE CALIPER X,XG,gn,BRCR
7002,v7002_Veh1,10FORALERE00AC3P,"v07002_095aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=1650; min@0.0257s, max@0.0266s",LEFT REAR SEAT CROSSMEMBER Z,ZG,gn,FLLR
7002,v7002_Veh1,10FORARIRE00AC3P,"v07002_096aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=1650; min@0.0213s, max@0.0256s",RIGHT REAR SEAT CROSSMEMBER Z,ZG,gn,FLRR
7024,v7024_Veh1,10DOORLERE00AC1P,"v07024_089aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0594s, max@0.0154s",,XG,gn,DSLR
7024,v7024_Veh1,10DOORRIRE00AC1P,"v07024_090aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=2900; min@0.0175s, max@0.0173s",,XG,gn,DSRR
7024,v7024_Veh1,10ENGN000000AC1P,"v07024_091aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2900; min@0.0287s, max@0.0479s","ENGINE TOP, NO COMMENTS",XG,gn,ENGN
7024,v7024_Veh1,10ENGN000100AC1P,"v07024_092aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2900; min@0.023s, max@0.0422s","ENGINE BOTTOM, NO COMMENTS",XG,gn,ENGN
7024,v7024_Veh1,10WHELLE0000AC1P,"v07024_093aa0.uds; Sensor: type=AC, Attach=BRCL, Prefilter Frequency=2900; min@0.0362s, max@0.0318s","LEFT BRAKE CALIPER, NO COMMENTS",XG,gn,BRCL
7024,v7024_Veh1,10WHELRI0000AC1P,"v07024_094aa0.uds; Sensor: type=AC, Attach=BRCR, Prefilter Frequency=2900; min@0.0324s, max@0.0316s",RIGHT BRAKE CALIPER,XG,gn,BRCR
7024,v7024_Veh1,10DOORLERE00AC3P,"v07024_095aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0146s, max@0.012s",,ZG,gn,DSLR
7024,v7024_Veh1,10DOORRIRE00AC3P,"v07024_096aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=2900; min@0.0319s, max@0.0228s",,ZG,gn,DSRR
7026,v7026_Veh1,10FORALERE00AC1P,"v07026_089aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=1650; min@0.0229s, max@0.024s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
7026,v7026_Veh1,10FORARIRE00AC1P,"v07026_090aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=1650; min@0.0128s, max@0.0133s",RIGHT REAR SEAT CROSSMEMBER X,XG,gn,FLRR
7026,v7026_Veh1,10ENGN000000AC1P,"v07026_091aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=1650; min@0.0786s, max@0.0789s",TOP OF ENGINE X,XG,gn,ENGN
7026,v7026_Veh1,10ENGN000100AC1P,"v07026_092aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=1650; min@0.0546s, max@0.0128s",BOTTOM OF ENGINE X,XG,gn,ENGN
7026,v7026_Veh1,10WHELLE0000AC1P,"v07026_093af0.uds; Sensor: type=AC, Attach=BRCL, Prefilter Frequency=1650; min@0.0202s, max@0.0245s",LEFT BRAKE CALIPER X:NO VALID DATA COLLECTED AFTER 30MS,XG,gn,BRCL
7026,v7026_Veh1,10WHELRI0000AC1P,"v07026_094af0.uds; Sensor: type=AC, Attach=BRCR, Prefilter Frequency=1650; min@0.0133s, max@0.0172s",RIGHT BRAKE CALIPER X:NO VALID DATA COLLECTED AFTER 30MS,XG,gn,BRCR
7026,v7026_Veh1,10FORALERE00AC3P,"v07026_095aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=1650; min@0.0766s, max@0.0186s",LEFT REAR SEAT CROSSMEMBER Z,ZG,gn,FLLR
7026,v7026_Veh1,10FORARIRE00AC3P,"v07026_096aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=1650; min@0.0133s, max@0.0149s",RIGHT REAR SEAT CROSSMEMBER Z,ZG,gn,FLRR
7027,v7027_Veh1,10DOORLERE00AC1P,"v07027_089aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0307s, max@0.0216s",,XG,gn,DSLR
7027,v7027_Veh1,10DOORRIRE00AC1P,"v07027_090aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=2900; min@0.0171s, max@0.0199s",,XG,gn,DSRR
7027,v7027_Veh1,10ENGN000000AC1P,"v07027_091aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2900; min@0.0256s, max@0.0414s","ENGINE TOP, NO COMMENTS",XG,gn,ENGN
7027,v7027_Veh1,10ENGN000100AC1P,"v07027_092af0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2900; min@0.0264s, max@0.0173s","ENGINE BOTTOM, CHANNEL FAILED AT 31.5 MSEC",XG,gn,ENGN
7027,v7027_Veh1,10WHELLE0000AC1P,"v07027_093aa0.uds; Sensor: type=AC, Attach=BRCL, Prefilter Frequency=2900; min@0.0507s, max@0.0609s","LEFT BRAKE CALIPER, NO COMMENTS",XG,gn,BRCL
7027,v7027_Veh1,10WHELRI0000AC1P,"v07027_094aa0.uds; Sensor: type=AC, Attach=BRCR, Prefilter Frequency=2900; min@0.0507s, max@0.057s",RIGHT BRAKE CALIPER,XG,gn,BRCR
7027,v7027_Veh1,10DOORLERE00AC3P,"v07027_095aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0305s, max@0.0176s",,ZG,gn,DSLR
7027,v7027_Veh1,10DOORRIRE00AC3P,"v07027_096aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=2900; min@0.0459s, max@0.0161s",,ZG,gn,DSRR
7032,v7032_Veh1,10FORALERE00AC1P,"v07032_089aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=1650; min@0.0209s, max@0.0235s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
7032,v7032_Veh1,10FORARIRE00AC1P,"v07032_090aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=1650; min@0.0348s, max@0.0351s",RIGHT REAR SEAT CROSSMEMBER X,XG,gn,FLRR
7032,v7032_Veh1,10ENGN000000AC1P,"v07032_091aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=1650; min@0.0292s, max@0.0299s",TOP OF ENGINE X,XG,gn,ENGN
7032,v7032_Veh1,10ENGN000100AC1P,"v07032_092af0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=1650; min@-0.0024s, max@-0.0161s",BOTTOM OF ENGINE X:NO VALID DATA COLLECTED,XG,gn,ENGN
7032,v7032_Veh1,10WHELLE0000AC1P,"v07032_093aa0.uds; Sensor: type=AC, Attach=BRCL, Prefilter Frequency=1650; min@0.0325s, max@0.0468s",LEFT BRAKE CALIPER X,XG,gn,BRCL
7032,v7032_Veh1,10WHELRI0000AC1P,"v07032_094af0.uds; Sensor: type=AC, Attach=BRCR, Prefilter Frequency=1650; min@0.0247s, max@0.0236s",RIGHT BRAKE CALIPER X:NO VALID DATA COLLECTED AFTER 25MS,XG,gn,BRCR
7032,v7032_Veh1,10FORALERE00AC3P,"v07032_095aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=1650; min@0.026s, max@0.0407s",LEFT REAR SEAT CROSSMEMBER Z,ZG,gn,FLLR
7032,v7032_Veh1,10FORARIRE00AC3P,"v07032_096aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=1650; min@0.0371s, max@0.0386s",RIGHT REAR SEAT CROSSMEMBER Z,ZG,gn,FLRR
7038,v7038_Veh1,10FORALERE00AC1P,"v07038_089af0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=1650; min@-0.0014s, max@-0.0095s",LEFT REAR SEAT CROSSMEMBER X:NO VALID DATA COLLECTED,XG,gn,FLLR
7038,v7038_Veh1,10FORARIRE00AC1P,"v07038_090af0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=1650; min@0.0339s, max@0.0342s",RIGHT REAR SEAT CROSSMEMBER X:NO VALID DATA COLLECTED AFTER 40MS,XG,gn,FLRR
7038,v7038_Veh1,10ENGN000000AC1P,"v07038_091aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=1650; min@0.0367s, max@0.0402s",TOP OF ENGINE X,XG,gn,ENGN
7038,v7038_Veh1,10ENGN000100AC1P,"v07038_092af0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=1650; min@0.029s, max@-0.0032s",BOTTOM OF ENGINE X:NO VALID DATA COLLECTED AFTER 30MS,XG,gn,ENGN
7038,v7038_Veh1,10WHELLE0000AC1P,"v07038_093af0.uds; Sensor: type=AC, Attach=BRCL, Prefilter Frequency=1650; min@0.0392s, max@0.0399s",LEFT BRAKE CALIPER X:NO VALID DATA COLLECTED AFTER 40MS,XG,gn,BRCL
7038,v7038_Veh1,10WHELRI0000AC1P,"v07038_094aa0.uds; Sensor: type=AC, Attach=BRCR, Prefilter Frequency=1650; min@0.0472s, max@0.0396s",RIGHT BRAKE CALIPER X,XG,gn,BRCR
7038,v7038_Veh1,10FORALERE00AC3P,"v07038_095aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=1650; min@0.0494s, max@0.0458s",LEFT REAR SEAT CROSSMEMBER Z,ZG,gn,FLLR
7038,v7038_Veh1,10FORARIRE00AC3P,"v07038_096af0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=1650; min@0.0381s, max@0.0355s",RIGHT REAR SEAT CROSSMEMBER Z:NO VALID DATA COLLECTED AFTER 40MS,ZG,gn,FLRR
7056,v7056_Veh1,10FORALERE00AC1P,"v07056_031aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=1650; min@0.0498s, max@0.0503s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
7056,v7056_Veh1,10FORARIRE00AC1P,"v07056_032aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=1650; min@0.0469s, max@0.0598s",RIGHT REAR SEAT CROSSMEMBER X,XG,gn,FLRR
7056,v7056_Veh1,10ENGN000000AC1P,"v07056_033aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=1650; min@0.0312s, max@0.0315s",TOP OF ENGINE X,XG,gn,ENGN
7056,v7056_Veh1,10ENGN000100AC1P,"v07056_034aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=1650; min@0.025s, max@0.0254s",BOTTOM OF ENGINE X,XG,gn,ENGN
7056,v7056_Veh1,10WHELLE0000AC1P,"v07056_035aa0.uds; Sensor: type=AC, Attach=BRCL, Prefilter Frequency=1650; min@0.0423s, max@0.0396s",LEFT BRAKE CALIPER X,XG,gn,BRCL
7056,v7056_Veh1,10WHELRI0000AC1P,"v07056_036aa0.uds; Sensor: type=AC, Attach=BRCR, Prefilter Frequency=1650; min@0.0424s, max@0.0479s",RIGHT BRAKE CALIPER X,XG,gn,BRCR
7056,v7056_Veh1,10DASHMI0000AC1P,"v07056_037aa0.uds; Sensor: type=AC, Attach=DPLC, Prefilter Frequency=1650; min@0.0198s, max@0.0228s",INSTRUMENT PANEL X,XG,gn,DPLC
7056,v7056_Veh1,10FORACG0000AC3P,"v07056_038aa0.uds; Sensor: type=AC, Attach=TRFC, Prefilter Frequency=1650; min@0.051s, max@0.0756s",TRUNK Z,ZG,gn,TRFC
7066,v7066_Veh1,10FORALERE00AC1P,"v07066_089aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=1650; min@0.0557s, max@0.0564s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
7066,v7066_Veh1,10FORARIRE00AC1P,"v07066_090aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=1650; min@0.0563s, max@0.0553s",RIGHT REAR SEAT CROSSMEMBER X,XG,gn,FLRR
7066,v7066_Veh1,10ENGN000000AC1P,"v07066_091aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=1650; min@0.0416s, max@0.0344s",TOP OF ENGINE X,XG,gn,ENGN
7066,v7066_Veh1,10ENGN000100AC1P,"v07066_092af0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=1650; min@0.0259s, max@0.0264s",BOTTOM OF ENGINE X:NO VALID DATA COLLECTED AFTER 30MS,XG,gn,ENGN
7066,v7066_Veh1,10WHELLE0000AC1P,"v07066_093aa0.uds; Sensor: type=AC, Attach=BRCL, Prefilter Frequency=1650; min@0.0551s, max@0.0224s",LEFT BRAKE CALIPER X,XG,gn,BRCL
7066,v7066_Veh1,10WHELRI0000AC1P,"v07066_094af0.uds; Sensor: type=AC, Attach=BRCR, Prefilter Frequency=1650; min@0.0186s, max@0.0226s",RIGHT BRAKE CALIPER X:NO VALID DATA COLLECTED AFTER 50MS,XG,gn,BRCR
7066,v7066_Veh1,10FORALERE00AC3P,"v07066_095aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=1650; min@0.026s, max@0.0551s",LEFT REAR SEAT CROSSMEMBER Z,ZG,gn,FLLR
7066,v7066_Veh1,10FORARIRE00AC3P,"v07066_096aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=1650; min@0.0586s, max@0.0222s",RIGHT REAR SEAT CROSSMEMBER Z,ZG,gn,FLRR
7068,v7068_Veh1,10FORALERE00AC1P,"v07068_031aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=1650; min@0.0471s, max@0.0457s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
7068,v7068_Veh1,10FORARIRE00AC1P,"v07068_032aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=1650; min@0.0437s, max@0.0219s",RIGHT REAR SEAT CROSSMEMBER X,XG,gn,FLRR
7068,v7068_Veh1,10ENGN000000AC1P,"v07068_033aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=1650; min@0.0338s, max@0.0447s",TOP OF ENGINE X,XG,gn,ENGN
7068,v7068_Veh1,10ENGN000100AC1P,"v07068_034aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=1650; min@0.0295s, max@0.0407s",BOTTOM OF ENGINE X,XG,gn,ENGN
7068,v7068_Veh1,10WHELLE0000AC1P,"v07068_035aq0.uds; Sensor: type=AC, Attach=BRCL, Prefilter Frequency=1650; min@0.0412s, max@0.04s",LEFT BRAKE CALIPER X:No valid data collected after 50ms,XG,gn,BRCL
7068,v7068_Veh1,10WHELRI0000AC1P,"v07068_036aa0.uds; Sensor: type=AC, Attach=BRCR, Prefilter Frequency=1650; min@0.0431s, max@0.0479s",RIGHT BRAKE CALIPER X,XG,gn,BRCR
7068,v7068_Veh1,10DASHMI0000AC1P,"v07068_037aa0.uds; Sensor: type=AC, Attach=DPLC, Prefilter Frequency=1650; min@0.0218s, max@0.0302s",INSTRUMENT PANEL X,XG,gn,DPLC
7068,v7068_Veh1,10FORACG0000AC3P,"v07068_038aa0.uds; Sensor: type=AC, Attach=TRFC, Prefilter Frequency=1650; min@0.1066s, max@0.1076s",TRUNK Z,ZG,gn,TRFC
7074,v7074_Veh1,10SEATLERE00AC1P,"v07074_088aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.03215s, max@0.0305s",V1 LEFT REAR #1X,XG,gn,SELR
7074,v7074_Veh1,10SEATRIRE00AC1P,"v07074_089aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.03135s, max@0.03185s",V1 RIGHT REAR #2X,XG,gn,SERR
7074,v7074_Veh1,10ENGN000000AC1P,"v07074_090aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.04865s, max@0.0483s",V1 ENGINE TOP #3X,XG,gn,ENGN
7074,v7074_Veh1,10ENGN000100AC1P,"v07074_091aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.0343s, max@0.0402s",V1 ENGINE BOTTOM #4X,XG,gn,ENGN
7074,v7074_Veh1,10WHELRI0000AC1P,"v07074_092aq0.uds; Sensor: type=AC, Attach=BRCR, Prefilter Frequency=4000; min@0.05855s, max@0.05835s",V1 RIGHT CALIPER #5X -> QUESTIONABLE DATA AFTER 57.8 MS,XG,gn,BRCR
7074,v7074_Veh1,10WHELLE0000AC1P,"v07074_093aq0.uds; Sensor: type=AC, Attach=BRCL, Prefilter Frequency=4000; min@0.0665s, max@0.1802s",V1 LEFT CALIPER #7X -> QUESTIONABLE DATA AFTER 66.2 MS,XG,gn,BRCL
7074,v7074_Veh1,10SEATLERE00AC3P,"v07074_094aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0298s, max@0.03265s",V1 LEFT REAR #8Z,ZG,gn,SELR
7074,v7074_Veh1,10SEATRIRE00AC3P,"v07074_095aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.0527s, max@0.02425s",V1 RIGHT REAR #9Z,ZG,gn,SERR
7074,v7074_Veh1,10TIRS000000TI00,"v07074_132ta0.uds; Sensor: type=TB, Attach=OTHR, Prefilter Frequency=0; min@-0.04995s, max@0.29995s",TIME CHANNEL,NA,s,OTHR
7076,v7076_Veh1,10DOORLERE00AC1P,"v07076_089aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0545s, max@0.0542s",,XG,gn,DSLR
7076,v7076_Veh1,10DOORRIRE00AC1P,"v07076_090aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=2900; min@0.0523s, max@0.018s",,XG,gn,DSRR
7076,v7076_Veh1,10ENGN000000AC1P,"v07076_091aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2900; min@0.037s, max@0.0489s","ENGINE TOP, NO COMMENTS",XG,gn,ENGN
7076,v7076_Veh1,10ENGN000100AC1P,"v07076_092aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2900; min@0.024s, max@0.0476s","ENGINE BOTTOM, NO COMMENTS",XG,gn,ENGN
7076,v7076_Veh1,10WHELLE0000AC1P,"v07076_093aa0.uds; Sensor: type=AC, Attach=BRCL, Prefilter Frequency=2900; min@0.0442s, max@0.0485s","LEFT BRAKE CALIPER, NO COMMENTS",XG,gn,BRCL
7076,v7076_Veh1,10WHELRI0000AC1P,"v07076_094af0.uds; Sensor: type=AC, Attach=BRCR, Prefilter Frequency=2900; min@0.0568s, max@0.0541s","RIGHT BRAKE CALIPER, CHANNEL FAILED AT 58.5 MSEC.",XG,gn,BRCR
7076,v7076_Veh1,10DOORLERE00AC3P,"v07076_095aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0552s, max@0.0647s",,ZG,gn,DSLR
7076,v7076_Veh1,10DOORRIRE00AC3P,"v07076_096aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=2900; min@0.0588s, max@0.0159s",,ZG,gn,DSRR
7078,v7078_Veh1,10FORALERE00AC1P,"v07078_089aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=1650; min@0.0451s, max@0.0444s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
7078,v7078_Veh1,10FORARIRE00AC1P,"v07078_090aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=1650; min@0.0589s, max@0.0596s",RIGHT REAR SEAT CROSSMEMBER X,XG,gn,FLRR
7078,v7078_Veh1,10ENGN000000AC1P,"v07078_091aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=1650; min@0.0322s, max@0.0477s",TOP OF ENGINE X,XG,gn,ENGN
7078,v7078_Veh1,10ENGN000100AC1P,"v07078_092af0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=1650; min@0.0199s, max@-0.0175s",BOTTOM OF ENGINE X:NO VALID DATA COLLECTED AFTER 20MS,XG,gn,ENGN
7078,v7078_Veh1,10WHELLE0000AC1P,"v07078_093af0.uds; Sensor: type=AC, Attach=BRCL, Prefilter Frequency=1650; min@0.0454s, max@0.0469s",LEFT BRAKE CALIPER X:NO VALID DATA COLLECTED AFTER 60MS,XG,gn,BRCL
7078,v7078_Veh1,10WHELRI0000AC1P,"v07078_094aa0.uds; Sensor: type=AC, Attach=BRCR, Prefilter Frequency=1650; min@0.0676s, max@0.0627s",RIGHT BRAKE CALIPER X,XG,gn,BRCR
7078,v7078_Veh1,10FORALERE00AC3P,"v07078_095aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=1650; min@0.0537s, max@0.0426s",LEFT REAR SEAT CROSSMEMBER Z,ZG,gn,FLLR
7078,v7078_Veh1,10FORARIRE00AC3P,"v07078_096aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=1650; min@0.0428s, max@0.044s",RIGHT REAR SEAT CROSSMEMBER Z,ZG,gn,FLRR
7079,v7079_Veh1,10SLED000000AC1P,"v07079_001aa0.uds; Sensor: type=AC, Attach=SLED, Prefilter Frequency=1650; min@0.03648s, max@0.12088s",,XG,gn,SLED
7080,v7080_Veh1,10SLED000000AC1P,"v07080_001aa0.uds; Sensor: type=AC, Attach=SLED, Prefilter Frequency=1650; min@0.04464s, max@0.1028s",,XG,gn,SLED
7081,v7081_Veh1,10SLED000000AC1P,"v07081_001aa0.uds; Sensor: type=AC, Attach=SLED, Prefilter Frequency=1650; min@0.04616s, max@0.09888s",,XG,gn,SLED
7082,v7082_Veh1,10SLED000000AC1P,"v07082_001aa0.uds; Sensor: type=AC, Attach=SLED, Prefilter Frequency=1650; min@0.02224s, max@0.11632s",,XG,gn,SLED
7083,v7083_Veh1,10SLED000000AC1P,"v07083_001aa0.uds; Sensor: type=AC, Attach=SLED, Prefilter Frequency=1650; min@0.04536s, max@0.09944s",,XG,gn,SLED
7084,v7084_Veh1,10SLED000000AC1P,"v07084_001aa0.uds; Sensor: type=AC, Attach=SLED, Prefilter Frequency=1650; min@0.05008s, max@0.0972s",,XG,gn,SLED
7085,v7085_Veh1,10SLED000000AC1P,"v07085_001aa0.uds; Sensor: type=AC, Attach=SLED, Prefilter Frequency=1650; min@0.06008s, max@0.09064s",,XG,gn,SLED
7086,v7086_Veh1,10SLED000000AC1P,"v07086_001aa0.uds; Sensor: type=AC, Attach=SLED, Prefilter Frequency=1650; min@0.03512s, max@0.11464s",,XG,gn,SLED
7087,v7087_Veh1,10SLED000000AC1P,"v07087_001aa0.uds; Sensor: type=AC, Attach=SLED, Prefilter Frequency=1650; min@0.05192s, max@0.1148s",,XG,gn,SLED
